;text;label;category
1155;Hungary will not become an immigrant country, it has never admitted and will never admit illegal immigrants.`	;Loaded_Language;Manipulative_wording
1156;ordered all illegal Muslim invaders to get out of Hungary and never come back.	;Loaded_Language;Manipulative_wording
1157;Muslim invaders;Name_Calling_Labeling;Attack_on_reputation
1158;openly Christian;Flag-Waving;Justification
1159;people with immigrant backgrounds have committed 27 major terrorist attacks in Europe;Appeal_to_fear-prejudice;Justification
1160;one cannot allow such an influx into the country, or all you are asking for is the judgments God warned about in Deuteronomy 28.	;Black-and-White_Fallacy;
1161;Hungary First;Flag-Waving,Slogans;Justification_Call
1162;For us, Hungary is first;Flag-Waving,Slogans;Justification_Call
1163;America First;Flag-Waving,Slogans;Justification_Call
1164;For us, Hungary is first;Flag-Waving,Repetition;Justification_Manipulative_wording
1165;Hungary will not become an immigrant country, it has never admitted and will never admit illegal immigrants;Flag-Waving;Justification
1166;the threat of terrorism becomes an everyday regularity;Appeal_to_fear-prejudice;Justification
1167;well done;Thought-terminating_Cliches;
1168;cataclysmic damage ;Loaded_Language;Manipulative_wording
1169;sub-standard `informal` homes;Name_Calling_Labeling;Attack_on_reputation
1170;a perfect storm of sociology stupidity;Loaded_Language;Manipulative_wording
1171;You really don't need to know anything;Thought-terminating_Cliches;
1172;my truth;Repetition;Manipulative_wording
1173;corrupting ;Loaded_Language;Manipulative_wording
1174;a toxic stew of racism and meaningless jargon;Loaded_Language,Name_Calling_Labeling;Manipulative_wording_Attack_on_reputation
1175;Sociology helped generate a whole range of fake new academic subjects while corrupting existing ones into a toxic stew of racism and meaningless jargon;Doubt;Attack_on_reputation
1176;absolute ignorance;Exaggeration_Minimisation;Manipulative_wording
1177;shocked ;Loaded_Language;Manipulative_wording
1178;Sociology.	You really don't need to know anything;Doubt;Attack_on_reputation
1179;The professor, who has a PhD in philosophy...	Of course she does;Doubt;Attack_on_reputation
1180;the age of, `My truth;Name_Calling_Labeling;Attack_on_reputation
1181;Satan;Loaded_Language,Name_Calling_Labeling,Repetition;Manipulative_wording_Attack_on_reputation_Manipulative_wording
1182;Satan;Loaded_Language,Name_Calling_Labeling,Repetition;Manipulative_wording_Attack_on_reputation_Manipulative_wording
1183;obscene travesty;Loaded_Language;Manipulative_wording
1184;venomous;Loaded_Language;Manipulative_wording
1185;Satan;Appeal_to_fear-prejudice,Name_Calling_Labeling,Repetition;Justification_Attack_on_reputation_Manipulative_wording
1186;Satan;Repetition;Manipulative_wording
1187;hate;Loaded_Language;Manipulative_wording
1188;even mass murder;Loaded_Language;Manipulative_wording
1189;incredibly offensive;Loaded_Language;Manipulative_wording
1190;monkeys and pigs;Name_Calling_Labeling;Attack_on_reputation
1191;greatest leader in modern Western history;Name_Calling_Labeling;Attack_on_reputation
1192;If the board members of Crime Stoppers and Citizens’ Crime Watch do not wish to be associated with anti-Semitism or white supremacism or Hamas or Holocaust denial or Steve Anderson or David Duke or Louis Farrakhan, then they must cut ties with Sofian Zakkout;Black-and-White_Fallacy;
1193;Crime Stopper;Name_Calling_Labeling;Attack_on_reputation
1194;making the claim that Jews have experienced such abuse because they have somehow been cursed;Causal_Oversimplification;Simplification
1195;	‘Cause they’re under the curse of God for having rejected the Lord Jesus Christ.”	;Causal_Oversimplification;Simplification
1196;“David Duke, a man to believe in!”;Slogans;Call
1197;“We are Hamas”;Slogans;Call
1198;“Let’s go Hamas.”;Slogans;Call
1199;the American public;Flag-Waving;Justification
1200;documented threat to national security;Appeal_to_fear-prejudice;Justification
1201;is tumbling chaotically as the result of a violent collision.;Loaded_Language;Manipulative_wording
1202;its topsy-turvy spin.	;Loaded_Language,Repetition;Manipulative_wording_Manipulative_wording
1203;stunning;Loaded_Language;Manipulative_wording
1204;Yeah, it’s kind of crazy;Loaded_Language,Thought-terminating_Cliches;Manipulative_wording
1205;a record-breaking ;Exaggeration_Minimisation;Manipulative_wording
1206;fancy image-gathering hardware ;Loaded_Language;Manipulative_wording
1207;a greatest distance from Earth than any in the history of mankind;Exaggeration_Minimisation;Manipulative_wording
1208;fastest spacecraft ever launched;Exaggeration_Minimisation;Manipulative_wording
1209;farther from Earth than any spacecraft in history;Exaggeration_Minimisation;Manipulative_wording
1210;record-breaking ;Loaded_Language;Manipulative_wording
1211;gorgeously detailed eye candy;Loaded_Language;Manipulative_wording
1212;extremely dangerous;Repetition;Manipulative_wording
1213;principal in a cover-up’;Name_Calling_Labeling;Attack_on_reputation
1214;a “classic” move of his;Loaded_Language;Manipulative_wording
1215;sexual predators;Name_Calling_Labeling;Attack_on_reputation
1216;predator priests,”;Name_Calling_Labeling;Attack_on_reputation
1217;classic Bergoglio;Name_Calling_Labeling;Attack_on_reputation
1218;principal in a cover-up,”;Name_Calling_Labeling;Attack_on_reputation
1219;infamous Chilean priest abuser;Name_Calling_Labeling;Attack_on_reputation
1220;scandal of epic proportions.”;Loaded_Language;Manipulative_wording
1221;violating his seal of Confession with Karadima;Loaded_Language;Manipulative_wording
1222;begging the Pope,;Loaded_Language;Manipulative_wording
1223;The whole of Latin America, including Argentina, was well aware of what was happening;Exaggeration_Minimisation;Manipulative_wording
1224;there were never any cases of clerical abuse in the entirety of the two-million-plus member Archdiocese of Buenos Aires.;Exaggeration_Minimisation;Manipulative_wording
1225;predator priest,”;Name_Calling_Labeling,Repetition;Attack_on_reputation_Manipulative_wording
1226;a grooming gang, a predator priest.;Name_Calling_Labeling;Attack_on_reputation
1227;to be haunting this papacy;Loaded_Language;Manipulative_wording
1228;sexual predators ;Loaded_Language;Manipulative_wording
1229;predators ;Loaded_Language;Manipulative_wording
1230;Well if the Pope is not going to intervene and impose zero tolerance, why should I;Bandwagon;
1231;calumny;Name_Calling_Labeling;Attack_on_reputation
1232;slander;Loaded_Language;Manipulative_wording
1233;incredibly frustrated;Loaded_Language;Manipulative_wording
1234;grooming gang, a predator priest;Loaded_Language;Manipulative_wording
1235;heinous;Loaded_Language;Manipulative_wording
1236;but if one dares something, one might win, but one also can perish.;Appeal_to_fear-prejudice;Justification
1237;there is only one Catholic answer: No!;Black-and-White_Fallacy;
1238;your addition “in individual cases” is absolutely worthless, it has no argumentative force.;Loaded_Language;Manipulative_wording
1239;Why not, one could say, since the Church is ready to bless nearly everything on the earth?	;Exaggeration_Minimisation;Manipulative_wording
1240;only then when there is a blessing upon a cause or a project, will something good come out of it.;Black-and-White_Fallacy;
1241;That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.;Black-and-White_Fallacy;
1242;"one may not bless a relationship which is sinful; [one may not bless] the mafia; no blessing for organizations or institutions which promote or procure abortions or which propagate ideologies which are against the Faith, antisemitic contents, or other forms of racist thought.	";Black-and-White_Fallacy,Reductio_ad_hitlerum;
1243;If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.;Causal_Oversimplification;Simplification
1244;This position which is really simple and easily to be understood;Thought-terminating_Cliches;
1245;I am sure there are many many others, too, who think alike, but whom I do not know.;Bandwagon;
1246;there is only one Catholic answer: No!;Black-and-White_Fallacy;
1247;To contradict two popes – whom the Church has already “beatified” the one and “canonized” the other – so shortly after their deaths, and in such a radical and open manner, probably has never happened before in the Church's history.;Exaggeration_Minimisation;Manipulative_wording
1248;Isaiah says that such people draw unto them God's punishment, with thick cords!	;Appeal_to_Authority,Loaded_Language;Justification_Manipulative_wording
1249;but if one dares something, one might win, but one also can perish.	;Loaded_Language;Manipulative_wording
1250;Why not, one could say, since the Church is ready to bless nearly everything on the earth?;Bandwagon;
1251;To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.;Causal_Oversimplification;Simplification
1252;know.	Dear Cardinal Marx and dear Bishop Bode, there is only one Catholic answer: No!	And your addition “in individual cases” is absolutely worthless, it has no argumentative force;Repetition;Manipulative_wording
1253;Isaiah says that such people draw unto them God's punishment, with thick cords;Appeal_to_fear-prejudice;Justification
1254;the cardinal;Appeal_to_Authority;Justification
1255;would be an ‘atrocity’	;Loaded_Language;Manipulative_wording
1256;If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.”	;Black-and-White_Fallacy;
1257;this is an atrocity at a holy site,;Loaded_Language;Manipulative_wording
1258;submissive change of the Church into a NGO for the embetterment of the this-worldly life conditions” is a “suicidal modernization” that denies mankind the Truth of God.;Loaded_Language;Manipulative_wording
1259;In dogmatic questions, there cannot be a plurality,”;Black-and-White_Fallacy;
1260;There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.;Black-and-White_Fallacy;
