Id:Start:End,text,Appeal_to_Authority,Appeal_to_fear-prejudice,Bandwagon,Black-and-White_Fallacy,Causal_Oversimplification,Doubt,Exaggeration_Minimisation,Flag-Waving,Loaded_Language,Name_Calling_Labeling,Obfuscation_Intentional_Vagueness_Confusion,Red_Herring,Reductio_ad_hitlerum,Repetition,Slogans,Straw_Men,Thought-terminating_Cliches,Whataboutism
724791253:459:517,"for the crime of telling the truth about Islam and jihad.	",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
724791253:918:1209,"If there’s homosexual men, the punishment is one of five things.	One – the easiest one maybe – chop their head off, that’s the easiest.	Second – burn them to death.	Third – throw ’em off a cliff.	Fourth – tear down a wall on them so they die under that.	Fifth – a combination of the above.”	",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724791253:1223:1265,"relentlessly appeasement-minded government",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
724791253:2585:2611,"“doesn’t applaud diversity",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724791253:2770:2829,"We must be vigorous in our intolerance of his intolerance.”",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724791253:3015:3033,"Hitler the Great.’",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
724791253:3048:3066,"corruptly elected,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724791253:3579:3602,"Islamophobic propaganda",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724791253:3665:3744,"he has allegedly “bigoted attitude towards women, ethnic minorities and Muslims",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724791253:3912:4041,"The motion also notes that the neighbouring Royal Borough of Greenwich formally adopted a similar motion in December last year….	",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724791253:517:631,"Meanwhile, Britain has a steadily lengthening record of admitting jihad preachers without a moment of hesitation.	",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
724791253:319:350,"hypocrisy and double standards ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724791253:918:1206,"If there’s homosexual men, the punishment is one of five things.	One – the easiest one maybe – chop their head off, that’s the easiest.	Second – burn them to death.	Third – throw ’em off a cliff.	Fourth – tear down a wall on them so they die under that.	Fifth – a combination of the above",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724791253:1223:1255,"relentlessly appeasement-minded ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
724791253:1799:1804,"bigot",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
724791253:2702:2827,"He is failing in his leadership and we should not welcome him here.	We must be vigorous in our intolerance of his intolerance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724791253:3488:3504,"shock and alarm ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:2406:2420,"is mystifying.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
725498022:4518:4582,"the charismatic homosexual/pederast predator Fernando Karadima, ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:6105:6131,"Neither lefties nor stupid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725498022:8065:8085,"It’s all in the air.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
725498022:16921:16939,"who am I to judge”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
725498022:18642:18707,"What happened to ‘Zero Tolerance’ for clerical sexual offenders?”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
725498022:20050:20080,"the abuse was approved by God.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:757:770,"to blaze down",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:1058:1085,"leftist secular journalists",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:1452:1468,"a “leftist” pope",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:2686:2720,"her voice cracked with nervousness",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:4518:4581,"the charismatic homosexual/pederast predator Fernando Karadima,",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:5585:5607,"think with your head.”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
725498022:5843:5861,"you are foolish...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:7181:7203,"the egregious failures",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:7672:7696,"this horrified me a lot,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:10212:10238,"a voyeuristic participant.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:10881:10896,"priest-abusers,",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:16716:16741,"the notorious homosexual,",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:17429:17452,"the sinister appearance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:19752:19789,"the notorious Italian priest-pederast",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:21226:21249,"a loudly trumpeted part",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:21723:21950,"“The reluctance of some in the Vatican Curia to implement recommendations or cooperate with the work of a commission when the purpose is to improve the safety of children and vulnerable adults around the world is unacceptable,”",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725498022:201:211,"tossed out",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:291:302,"snippy tone",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:535:581,"unending stream of outrages and embarrassments",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:1869:1880,"gobsmacked ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:3705:3729,"serious and painful evil",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:5661:5696,"leftists who have set up this thing",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:6618:6635,"calumny” comment ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:7261:7280,"devastating impact ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:8684:8702,"unusually contrite",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:11946:11987,"the kingpin of South American Catholicism",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:14333:14341,"plagued ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:14373:14390,"ignored to death ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:17386:17401,"under his thumb",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725498022:17832:17837,"mafia",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725498022:20682:20795,"given Francis’s usual methods, it’s anyone’s guess who in reality is actually dealing with these cases, if anyone",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725498022:21137:21153,"harsh criticism ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727128296:2296:2313,"racking my brain ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727174208:112:163,"the deadliest mass shooting in modern U.S. history ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727174208:1452:1494,"the guy who sold him a hamburger for lunch",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727405181:193:211,"in one fell swoop ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727493378:563:823,"The family finally got the remains in a box marked `evidence` over three months after the shooting and the autopsy report hasn't been finalized?	Wait, were the same guys in the autopsy room that were there when the doctors and coroners examined John F Kennedy ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727493378:1272:1285,"No more games",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
727493378:493:502,"Seriously",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727493378:1769:1866,"How can the autopsy report not be ‘finalized’ when the body was cremated more than five weeks ago",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727493378:1943:1995,"That's exactly right!	Something is rotten in Denmark",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727493378:1997:2265,"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727493378:3072:3149,"By the way, the toxicology report was not mentioned in the preliminary report",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727497152:516:530,"drag his feet ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727497152:10:19,"Massacre ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727497152:491:695,"Not only did the coroner drag his feet and release the autopsy reports late Wednesday, but all of the names were redacted in the reports, with no mention of ballistic data, bullet caliber, or trajectories",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727634031:12173:12206,"I had no way to see into his mind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727634031:8017:8133,"Haig did not mention the incendiary rounds -- which are meant to ignite what they hit -- in Friday's news conference",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727634031:11405:11422,"Sickness.	Horror ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727634031:11940:12022,"One woman (was) screaming through my door that I should be killed and I should die",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727658675:807:863,"will proclaim, with all clarity, unambiguity and beauty,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727658675:1222:1445,"would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”	",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727658675:2273:2427,"Such a reading is causing “rampant confusion,” will spread “a plague of divorce” in the Church, and is “alien” to the Church’s entire faith and Tradition,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727658675:1215:1445,"and it would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”	",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727658675:2556:2844,"the “beautiful explanations” that are being presented to clergy and faithful as “discernment” and “pastoral accompaniment,” or a “change of paradigm” and “discovery of the subjective part of the truth,” when translated into “common sense language,” are tantamount to an allowance to sin.	",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727658675:3033:3116,"As Successors of the Apostles, Schneider said they “could not act in another way.”	",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727658675:1383:1390,"plague ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727658675:2138:2271,"Some of these norms, Schneider told LifeSiteNews, give “implicit approval” of divorce and of sexual activity outside a valid marriage",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727658675:2335:2352,"plague of divorce",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727658675:2471:2842,"This is contrary to Divine Revelation,” Schneider further told LifeSite, adding that the “beautiful explanations” that are being presented to clergy and faithful as “discernment” and “pastoral accompaniment,” or a “change of paradigm” and “discovery of the subjective part of the truth,” when translated into “common sense language,” are tantamount to an allowance to sin",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
727658675:3033:3113,"As Successors of the Apostles, Schneider said they “could not act in another way",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727736557:2840:2884,"a gun running operation gone wrong every day",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
727736557:4511:4544,"I had no way to see into his mind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727736557:85:95,"crackpots ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:650:670,"pounded on his door ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727736557:983:1002,"to lob wild claims ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727736557:1203:1347,"posted an article this week that pointed to Haig's background in the aerospace industry as a sign of U.S. government involvement in the massacre",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727736557:2226:2240,"a CIA cut-out ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:2351:2383,"a noxious far-right personality ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:2429:2448,"started making hay ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727736557:4018:4068,"I've seen all kinds of people.	There were no tells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727736557:4574:4603,"had absolutely nothing to do ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727736557:186:212,"the Las Vegas mass shooter",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:305:329,"Las Vegas mass murderer ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:1761:1771,"ludicrous ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727736557:1819:1859,"internet's conspiracy-theorist-in-chief ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:4715:4743,"YouTube conspiracy theorist ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727736557:5074:5132,"Did he know something that Stephen Paddock was going to do",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727736595:285:336,"the deadliest mass shooting in modern U.S. history ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727869189:1955:1995,"his most theologically unsettling point.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727869189:2355:2379,"bad for evangelization,”",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727869189:5091:5216,"Could we possibly say, for instance, that it’s impossible to judge the presidency of Donald Trump relative to past presidents",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727869189:1136:1168,"a genuinely surprising position.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727869189:1708:1772,"a combination of rhetorical tricks and soft-peddled Hegelianism,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727869189:2622:2642,"a lovely suggestion,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727869189:4033:4050,"rank historicism.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727869189:4544:4616,"There are different responses to the same question in different times.”	",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
727869189:4933:4957,"has a dog in this fight,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727869189:2172:2334,"For Faggioli, the implication is that at least 50 percent of German Catholic children never see their parents receive communion and lose their faith because of it",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727869189:4332:4473,"Were priests throughout history in fact misleading their divorced and remarried parishioners by telling them they could not receive communion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727869189:5557:5773,"If we don’t, we will find ourselves, in the words of Pope Benedict, in “a dictatorship of relativism that does not recognize anything as definitive and whose ultimate goal consists solely of one’s own ego and desires",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728169864:423:440,"blatant hypocrisy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728169864:1628:1642,"“Dirty Bomber”",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2632:2640,"arrogant",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2644:2651,"jealous",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2655:2662,"selfish",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2666:2674,"spiteful",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2678:2684,"greedy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2688:2694,"cursed",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2698:2712,"apes and swine",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:3161:3184,"perverted transgressors",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:5517:5525,"venomous",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728169864:2720:2744,"under divine displeasure",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728169864:4125:4132,"barking",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728169864:6198:6259,"Failure to do so exposes the party’s liberal agenda as a sham",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728169864:0:8,"Anti-Gay",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:2747:2880,"This may seem an innocent mistake on the imam’s part, but his actions against the gay community and sinister views are anything but.	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728169864:5313:5330,"white supremacist",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728169864:5753:5774,"a man to believe in!”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
728343601:125:144,"a paedophile priest",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728343601:1451:1492,"tired of fighting, crying and suffering,`",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728343601:1952:1976,"doing all the dirty work",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728343601:2865:2890,"don't be like the others.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728343601:4630:4652,"disgraced predecessor,",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728343601:4694:4712,"paedophile priests",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728343601:1025:1047,"dramatically disrupted",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728343601:1673:1744,"horror of having experienced this abuse and how I wanted to kill myself",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728680557:663:699,"the three bishops solemnly professed",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728680557:1475:1539,"in defense of the sanctity and the indissolubility of marriage.	",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728680557:1624:1748,"will proclaim, with all clarity, unambiguity and beauty, the sanctity of marriage, and of the family, and of the Eucharist,”",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728680557:1990:2204,"a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”	",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728758697:819:1036,"I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,”",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728758697:1512:1601,"Would a Republican get a pass on meeting with a racist hate group leader?	Obviously not.	",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
728758697:1697:1790,"Don't expect it to condemn Rep. Davis' comments.	He was just saying what most of them think.	",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
728758697:1232:1384,"Farrakhan had praised Hitler and declared that the Jews, `can't say 'Never Again' to God, because when he puts you in the ovens, you're there forever.”	",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
728758697:1384:1512,"`Here come the Jews.	They don't like Farrakhan, so they call me Hitler.	Well, that's a good name.	Hitler was a very great man.`	",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
728758697:31:49,"Loving Anti-Semite",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728758697:51:89,"The media is very interested in racism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728758697:1456:1509,"Well, that's a good name.	Hitler was a very great man",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
728758697:1512:1584,"Would a Republican get a pass on meeting with a racist hate group leader",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728758697:1790:1836,"The media is happy to talk about anti-Semitism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728972961:4679:4735,"I refuse to contribute to the destruction of the Church.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728972961:4852:4878,"You destroyed the Church.”",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:4757:4779,"destroying the Church.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:8558:8706,"You have no authority to compose this schema, because it is a theological thesis and therefore within the competence of the Theological Commission.”",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728972961:10317:10329,"Freemasonry,",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:10257:10269,"Freemasonry,",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:10157:10169,"Freemasonry,",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:14308:14336,"in the name of the Council.	",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:16330:16350,"destroys the Church.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728972961:21472:21486,"smoke of Satan",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
728972961:25147:25203,"And if He is God, we must give Him the adoration of God.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
